Invoice_id,Cust_id,Txn_date,Product_Sub_category,Qty,Rate,Tax,Total_Amt,Store_type,Product_Category_Books,Product_Category_Clothing,Product_Category_Electronics,Product_Category_Footwear,Product_Category_Home and kitchen
1.3771235592577322,-1.7385860305897702,2017-01-30,Kids,0.7015609059738115,-1.0556377563318082,-0.5466483306597734,-0.5466483306597735,e-Shop,0,1,0,0,0
-0.8621027278710846,-1.7385860305897702,2017-06-28,Kids,-0.002225719461997747,0.8442489125355169,0.5925852129169603,0.5925852129169605,e-Shop,0,0,0,1,0
-0.2621620949844371,-1.7385860305897702,2017-11-09,Audio and video,-0.706012344897807,-1.1085459926800123,-0.9622461335068468,-0.962246133506847,Brick and Mortar,0,0,1,0,0
1.568202639358773,-1.7385860305897702,2017-11-27,Personal Appliances,0.7015609059738115,0.6181864481386453,1.0211352508121134,1.0211352508121136,TeleShop,0,0,1,0,0
-0.3900577153415803,-1.7365304622366682,2017-11-03,Computers,1.4053475314096207,1.2218213264749727,2.3152324743115376,2.315232474311537,Brick and Mortar,0,0,1,0,0
-1.7050083088094237,-1.7348860075541865,2017-02-06,DIY,-0.002225719461997747,1.0005687017461196,0.7023976404985043,0.7023976404985043,e-Shop,1,0,0,0,0
0.7592400480491666,-1.7336526665423253,2017-02-02,Non-fiction,1.4053475314096207,1.3276377991713806,2.4391234182496895,2.4391234182496895,Brick and Mortar,1,0,0,0,0
0.7401008250014656,-1.7336526665423253,2017-05-12,Mens,1.4053475314096207,-0.47605207633557367,0.32734596475846234,0.32734596475846217,Brick and Mortar,0,0,0,0,0
-0.1535369046803058,-1.7336526665423253,2017-09-09,Women,1.4053475314096207,0.009741730134299348,0.8961180255654329,0.8961180255654327,e-Shop,0,0,0,1,0
-0.9508034038043263,-1.7336526665423253,2017-10-18,Electric appliances,-1.4097989703336162,-0.7646424564166864,-1.0647377325829546,-1.0647377325829546,e-Shop,0,0,0,0,1
0.5039270198943335,-1.733241552871705,2016-10-27,Cameras,-1.4097989703336162,-0.7598326167486679,-1.063611451274426,-1.063611451274426,e-Shop,0,0,1,0,0
1.046098873291471,-1.733241552871705,2016-11-14,Women,0.7015609059738115,-0.01671238803980265,0.426458719908984,0.42645871990898376,Brick and Mortar,0,0,0,0,0
1.0557200858776667,-1.733241552871705,2017-07-04,Audio and video,-0.706012344897807,-0.4111192408173233,-0.6356245540335371,-0.6356245540335371,Brick and Mortar,0,0,1,0,0
1.2799506018894444,-1.733241552871705,2017-12-25,Mens,0.7015609059738115,-1.6207939173239874,-1.076000545668241,-1.076000545668241,e-Shop,0,1,0,0,0
0.10287012407970161,-1.732419325530464,2016-06-08,Mens,-0.002225719461997747,1.532055985062169,1.0757598942757531,1.0757598942757531,Brick and Mortar,0,0,0,1,0
-0.7850536033272374,-1.732419325530464,2016-10-07,Kids,1.4053475314096207,0.5460388531183671,1.524019855070158,1.5240198550701574,TeleShop,0,1,0,0,0
-0.3554513350348989,-1.732419325530464,2017-04-07,Women,0.7015609059738115,-0.8560294101090388,-0.35968563344401683,-0.35968563344401694,Brick and Mortar,0,0,0,1,0
-1.0130844350721773,-1.7320082118598437,2016-02-23,Mens,-0.002225719461997747,-1.0556377563318082,-0.7420581376894949,-0.742058137689495,e-Shop,0,1,0,0,0
1.007093408632824,-1.7320082118598437,2016-03-13,Cameras,1.4053475314096207,0.27187799204131,1.2030296821394912,1.2030296821394912,TeleShop,0,0,1,0,0
0.2600545304281605,-1.7320082118598437,2017-05-04,Mens,1.4053475314096207,0.8923473092157024,1.929481126140473,1.9294811261404732,e-Shop,0,1,0,0,0
1.3978939993447006,-1.7311859845186028,2016-05-17,Fiction,-1.4097989703336162,-1.6953464321782747,-1.282673165783249,-1.282673165783249,Brick and Mortar,1,0,0,0,0
0.03806731197155163,-1.7311859845186028,2016-09-13,Personal Appliances,-0.706012344897807,-0.62034726637613,-0.7336110278755301,-0.7336110278755301,TeleShop,0,0,1,0,0
-0.5272723066356284,-1.730363757177362,2017-01-11,Bedding and Towels,0.7015609059738115,-0.3702356036391657,0.09533201520155957,0.09533201520155951,Brick and Mortar,0,0,0,0,1
-1.7151932389779687,-1.730363757177362,2017-03-03,Personal Appliances,-0.706012344897807,-1.608769318153941,-1.196512645680807,-1.196512645680807,TeleShop,0,0,1,0,0
0.8627175895997713,-1.730363757177362,2017-09-05,Electric appliances,-0.002225719461997747,-1.053232836497799,-0.7403687157267019,-0.7403687157267022,e-Shop,0,0,0,0,1
0.6829911641437687,-1.7299526435067416,2017-04-01,Audio and video,-1.4097989703336162,1.5921789809124005,-0.5128598914039139,-0.5128598914039139,Brick and Mortar,0,0,1,0,0
0.9069366917366982,-1.7299526435067416,2017-11-22,Mobiles,0.7015609059738115,0.04100568797641989,0.4805202227183593,0.48052022271835937,e-Shop,0,0,1,0,0
0.6245967602317117,-1.7295415298361212,2016-04-17,Women,-0.706012344897807,1.0775261364344164,0.06154357594569987,0.06154357594569979,Brick and Mortar,0,1,0,0,0
0.6149535448260155,-1.7295415298361212,2016-10-06,Bedding and Towels,-0.002225719461997747,-0.09126490289409009,-0.06459993060950933,-0.06459993060950948,e-Shop,0,0,0,0,1
0.01325477481023652,-1.7295415298361212,2017-02-21,Kids,0.7015609059738115,0.45465189942601475,0.8679609928522165,0.8679609928522164,e-Shop,1,0,0,0,0
-0.016987235913712487,-1.7291304161655008,2017-01-17,Personal Appliances,-0.002225719461997747,-1.202337866206374,-0.8451128774198668,-0.8451128774198668,TeleShop,0,0,1,0,0
-0.3599520193864426,-1.7291304161655008,2017-09-14,Mens,1.4053475314096207,-1.423590490935227,-0.7820411241422622,-0.7820411241422623,e-Shop,0,0,0,1,0
-0.21220056910985832,-1.7291304161655008,2017-11-22,Furnishing,1.4053475314096207,-1.4187806512672085,-0.7764097175996189,-0.776409717599619,Brick and Mortar,0,0,0,0,1
1.3297781913604458,-1.7287193024948804,2016-07-13,Computers,-1.4097989703336162,0.9260161868918322,-0.6688498526351324,-0.6688498526351325,Brick and Mortar,0,0,1,0,0
1.658178119643851,-1.7287193024948804,2017-10-04,Home Decoratives,-1.4097989703336162,1.7148298924468734,-0.4841397180364331,-0.4841397180364332,e-Shop,0,0,0,0,1
-1.3377839307858461,-1.7287193024948804,2017-10-06,Kids,-0.002225719461997747,-0.028736987209849008,-0.020674959576891815,-0.020674959576891937,TeleShop,1,0,0,0,0
-1.0629440450001986,-1.72830818882426,2016-02-05,Cameras,-1.4097989703336162,1.101575334774509,-0.6277405848738365,-0.6277405848738367,Brick and Mortar,0,0,1,0,0
-1.1896916115300278,-1.7278970751536396,2016-01-10,Computers,-0.706012344897807,0.615781528304636,-0.15470243529180175,-0.1547024352918017,Brick and Mortar,0,0,1,0,0
0.49764981742706754,-1.7278970751536396,2017-06-08,Kids,1.4053475314096207,-0.5073160341776942,0.2907418222312811,0.29074182223128103,e-Shop,0,0,0,1,0
0.42438886187295705,-1.7274859614830191,2017-01-17,Kids,-0.706012344897807,-1.4091609719311713,-1.1030312970729288,-1.1030312970729288,Brick and Mortar,0,1,0,0,0
-1.3102994441647193,-1.7274859614830191,2017-07-26,Kids,-1.4097989703336162,0.37047970523569024,-0.798935343770192,-0.798935343770192,Brick and Mortar,0,0,0,1,0
-0.6711202891477234,-1.7274859614830191,2017-09-15,Electric appliances,-1.4097989703336162,-0.3606159243031286,-0.9701301026665474,-0.9701301026665475,TeleShop,0,0,0,0,1
0.733973257204007,-1.7270748478123987,2016-03-06,Mobiles,0.7015609059738115,0.5700880514584599,0.9760839984709675,0.9760839984709672,e-Shop,0,0,1,0,0
1.2330329133196776,-1.7270748478123987,2016-03-30,Cameras,-0.706012344897807,-1.519787284295598,-1.1548402372652469,-1.1548402372652469,TeleShop,0,0,1,0,0
1.5009383108989214,-1.7270748478123987,2016-04-16,Kids,1.4053475314096207,1.0294277397542309,2.089976212605807,2.0899762126058063,Brick and Mortar,1,0,0,0,0
-1.0955072180639396,-1.7270748478123987,2017-01-25,Women,1.4053475314096207,-0.44719303832746243,0.361134404014322,0.3611344040143219,Brick and Mortar,0,0,0,0,0
0.07786819695548942,-1.7266637341417783,2017-05-28,Audio and video,0.7015609059738115,-0.09126490289409009,0.3566292787802075,0.3566292787802072,TeleShop,0,0,1,0,0
0.695867798151739,-1.726252620471158,2016-11-11,DIY,-0.706012344897807,1.4310493520337793,0.2271069282994121,0.22710692829941218,e-Shop,1,0,0,0,0
-0.859997132208575,-1.726252620471158,2016-11-23,Mens,-0.706012344897807,-0.6035128275380651,-0.7257270587158295,-0.7257270587158295,Brick and Mortar,0,1,0,0,0
-1.109266398554467,-1.7258415068005375,2016-12-15,DIY,-0.002225719461997747,-1.1734788281982627,-0.8248398138663511,-0.8248398138663512,Brick and Mortar,1,0,0,0,0
-1.441836117206244,-1.7258415068005375,2017-09-03,Kids,0.7015609059738115,0.9861391827420639,1.3657773312218817,1.3657773312218815,e-Shop,0,1,0,0,0
-0.10243993932888762,-1.7250192794592967,2016-07-18,Women,-1.4097989703336162,1.6354675379245676,-0.5027233596271559,-0.502723359627156,e-Shop,0,0,0,0,0
1.48895197138841,-1.7250192794592967,2017-01-10,Kids,-0.706012344897807,0.34162066722757894,-0.2830985044640683,-0.2830985044640683,TeleShop,0,0,0,1,0
-0.20187342512707085,-1.7250192794592967,2017-06-05,Bedding and Towels,-0.706012344897807,0.48110601760011673,-0.21777418856940634,-0.21777418856940645,e-Shop,0,0,0,0,1
-1.2813801903883804,-1.724197052118056,2016-06-03,Kids,-1.4097989703336162,1.2795394024911952,-0.5860681764582764,-0.5860681764582764,e-Shop,0,0,0,1,0
-0.18861845423666837,-1.7237859384474357,2016-07-31,Women,1.4053475314096207,-0.2860634094488412,0.5497865231928717,0.5497865231928716,e-Shop,0,0,0,1,0
-1.6969069632384923,-1.7237859384474357,2017-11-12,Electric appliances,1.4053475314096207,1.5825593015763635,2.7375879650097827,2.7375879650097827,TeleShop,0,0,0,0,1
-0.27730677032269674,-1.7233748247768153,2016-09-03,Women,-1.4097989703336162,-1.024373798489688,-1.1255569232435017,-1.1255569232435017,e-Shop,0,0,0,1,0
1.6826022278696613,-1.7225525974355744,2016-10-31,Kids,-1.4097989703336162,-1.4861184066194681,-1.2336799288622526,-1.2336799288622526,e-Shop,1,0,0,0,0
0.30586030263274205,-1.7225525974355744,2017-01-13,Non-fiction,-0.706012344897807,0.23099435486315242,-0.3349074446563864,-0.33490744465638644,Brick and Mortar,1,0,0,0,0
0.9386014810184213,-1.7217303700943336,2016-04-02,Mens,-0.002225719461997747,-0.2523945317727114,-0.17779120211663918,-0.17779120211663926,Brick and Mortar,0,0,0,1,0
0.9728395111340838,-1.7217303700943336,2017-08-09,Women,-0.002225719461997747,1.4142149131957145,0.9929782180988972,0.9929782180988972,Brick and Mortar,0,1,0,0,0
0.4090621678859959,-1.7213192564237132,2016-03-24,Mens,-0.002225719461997747,0.06024504664849407,0.04183365304644851,0.04183365304644848,e-Shop,0,1,0,0,0
-1.1865704390088536,-1.7213192564237132,2016-06-12,Mens,0.7015609059738115,-1.5967447189838946,-1.0534749194976678,-1.0534749194976678,Brick and Mortar,0,1,0,0,0
-0.3011397235343157,-1.7213192564237132,2016-06-13,Mens,0.7015609059738115,1.005378541414138,1.3837978321583402,1.3837978321583402,Brick and Mortar,0,0,0,1,0
1.7115335071234687,-1.7213192564237132,2017-11-02,Women,-0.002225719461997747,-0.05278618554994174,-0.03756917920482166,-0.0375691792048218,e-Shop,0,0,0,1,0
-1.3368194041695363,-1.7204970290824724,2017-08-07,Women,-0.002225719461997747,0.17327627884692987,0.12123648529771852,0.12123648529771854,Brick and Mortar,0,1,0,0,0
-0.6173309334846158,-1.7192636880706111,2016-04-04,Audio and video,1.4053475314096207,1.5031969470540576,2.644669757056169,2.6446697570561684,Brick and Mortar,0,0,1,0,0
-1.094746229404485,-1.7192636880706111,2016-09-04,Electric appliances,1.4053475314096207,1.2891590818272323,2.394072165908543,2.3940721659085433,e-Shop,0,0,0,0,1
-0.7465051729135505,-1.7192636880706111,2017-03-15,Home Decoratives,1.4053475314096207,-1.1253804315180773,-0.4328939184983794,-0.4328939184983794,TeleShop,0,0,0,0,1
-1.656024082979105,-1.7192636880706111,2017-04-05,Mens,0.7015609059738115,-1.1590493091942071,-0.6435085231932377,-0.6435085231932377,TeleShop,0,0,0,0,0
0.6688585866249465,-1.7188525743999907,2016-10-19,Mobiles,1.4053475314096207,-1.6304135966600244,-1.024191605475923,-1.024191605475923,TeleShop,0,0,1,0,0
0.8156224714439041,-1.7188525743999907,2017-07-26,Kids,-0.706012344897807,-0.6131325068741023,-0.7302321839499442,-0.7302321839499442,e-Shop,0,1,0,0,0
0.2770753807974473,-1.7184414607293703,2016-05-20,Home Decoratives,-1.4097989703336162,1.0510720182603144,-0.6395665386133874,-0.6395665386133875,Brick and Mortar,0,0,0,0,1
-1.0300909625692314,-1.7184414607293703,2016-07-07,Kids,-1.4097989703336162,-1.4692839677814031,-1.2297379442824024,-1.2297379442824024,Brick and Mortar,0,0,0,1,0
-1.1927069530254661,-1.7184414607293703,2016-12-07,Bedding and Towels,1.4053475314096207,-0.27884864994681335,0.5582336330068365,0.5582336330068365,Brick and Mortar,0,0,0,0,1
-0.7966493132787484,-1.7184414607293703,2017-10-04,Fiction,-1.4097989703336162,1.0871458157704534,-0.6311194287994225,-0.6311194287994226,e-Shop,1,0,0,0,0
1.3080910759622306,-1.71803034705875,2017-03-16,Women,1.4053475314096207,1.3348525586734084,2.447570528063654,2.4475705280636535,e-Shop,0,0,0,1,0
1.0821566854212965,-1.7176192333881295,2016-02-21,Mens,-1.4097989703336162,-1.4620692082793754,-1.2280485223196094,-1.2280485223196094,Brick and Mortar,0,1,0,0,0
-0.7367117154387763,-1.7176192333881295,2016-08-21,Women,-0.706012344897807,0.3464305068955975,-0.28084594184701095,-0.28084594184701095,e-Shop,0,0,0,0,0
-0.32491198549776784,-1.717208119717509,2017-03-18,Bedding and Towels,0.7015609059738115,0.9813293430740454,1.361272205987767,1.3612722059877669,e-Shop,0,0,0,0,1
-0.658567486752298,-1.717208119717509,2017-03-24,Mens,0.7015609059738115,0.9139915877217858,1.2982004527101627,1.2982004527101625,Brick and Mortar,0,1,0,0,0
-0.485999802099948,-1.7167970060468887,2017-12-20,Computers,0.7015609059738115,-1.6688923140041727,-1.1210517980093873,-1.1210517980093873,Brick and Mortar,0,0,1,0,0
-1.6076735684064238,-1.7163858923762683,2016-12-11,Computers,-1.4097989703336162,0.8418439927015076,-0.6885597755343839,-0.688559775534384,e-Shop,0,0,1,0,0
1.4018631943617705,-1.7159747787056479,2016-02-16,Mens,1.4053475314096207,1.4214296726977422,2.548935845831233,2.5489358458312332,Brick and Mortar,0,0,0,1,0
-0.5200766482657746,-1.7159747787056479,2016-02-20,Electric appliances,0.7015609059738115,0.8875374695476838,1.273422263922532,1.273422263922532,e-Shop,0,0,0,0,1
-0.7911890701096765,-1.715152551364407,2016-05-12,Kids,1.4053475314096207,0.4233879415838942,1.3804189882327542,1.3804189882327542,e-Shop,1,0,0,0,0
-1.5822352343937558,-1.7147414376937866,2016-12-20,Personal Appliances,-1.4097989703336162,-0.8993179671212056,-1.0962736092217569,-1.0962736092217569,Brick and Mortar,0,0,1,0,0
1.72271514575429,-1.7147414376937866,2017-01-20,Furnishing,-0.706012344897807,-0.593893148202028,-0.7212219334817149,-0.7212219334817149,Brick and Mortar,0,0,0,0,1
-1.5144083534362283,-1.7147414376937866,2017-08-02,Kids,-1.4097989703336162,1.022212980252203,-0.6463242264645593,-0.6463242264645594,e-Shop,0,0,0,1,0
0.5186367869015672,-1.7143303240231662,2016-12-06,Bedding and Towels,-0.706012344897807,-0.16581741774837755,-0.5207438605636144,-0.5207438605636144,Brick and Mortar,0,0,0,0,1
0.12654395876120103,-1.7139192103525458,2016-08-15,Mens,0.7015609059738115,-1.0460180769957712,-0.5376380801915442,-0.5376380801915442,Brick and Mortar,0,1,0,0,0
0.05768845103757715,-1.7139192103525458,2017-04-18,Cameras,0.7015609059738115,0.3440255870615882,0.7643431124675804,0.7643431124675804,TeleShop,0,0,1,0,0
-0.132759908089773,-1.7139192103525458,2017-07-24,Computers,0.7015609059738115,-1.6207939173239874,-1.076000545668241,-1.076000545668241,Brick and Mortar,0,0,1,0,0
1.4730617895171763,-1.7139192103525458,2017-12-10,Mens,-0.002225719461997747,0.2406140341991895,0.16854030025592198,0.1685403002559221,e-Shop,0,0,0,0,0
-0.8151469678627999,-1.7135080966819254,2016-05-30,Computers,-1.4097989703336162,-0.24998961193870206,-0.9442256325703884,-0.9442256325703884,TeleShop,0,0,1,0,0
0.5875599850752887,-1.7135080966819254,2016-10-10,Home Decoratives,1.4053475314096207,0.7552668786771738,1.76898603967514,1.7689860396751398,Brick and Mortar,0,0,0,0,1
-0.7497927921545884,-1.7135080966819254,2016-10-26,Kids,-0.706012344897807,1.4430739512038258,0.23273833484205542,0.2327383348420553,e-Shop,1,0,0,0,0
-1.084301364432769,-1.713096983011305,2016-02-13,Non-fiction,0.7015609059738115,-1.1590493091942071,-0.6435085231932377,-0.6435085231932377,Brick and Mortar,1,0,0,0,0
1.6407523330581246,-1.713096983011305,2016-02-26,Cameras,-0.002225719461997747,-0.4832668358376015,-0.33997571054476533,-0.3399757105447654,e-Shop,0,0,1,0,0
-0.2754756359175001,-1.713096983011305,2017-05-23,Kids,-0.706012344897807,1.118409773612574,0.08069035819068696,0.080690358190687,TeleShop,0,0,0,1,0
-0.515208789537249,-1.713096983011305,2017-05-27,Home Decoratives,0.7015609059738115,0.598947089466571,1.003114749875655,1.0031147498756547,TeleShop,0,0,0,0,1
0.42360663297229745,-1.7126858693406846,2016-12-06,Mens,-0.706012344897807,1.5561051834022614,0.2856735563429022,0.285673556342902,Brick and Mortar,0,0,0,0,0
1.3846451284251722,-1.7126858693406846,2016-12-14,Kids,-0.002225719461997747,-1.070067275335864,-0.7521946694662528,-0.7521946694662529,TeleShop,0,0,0,1,0
0.5029615304297764,-1.7126858693406846,2017-05-31,Furnishing,-0.002225719461997747,-0.7622375365826771,-0.5359486582287512,-0.5359486582287514,Brick and Mortar,0,0,0,0,1
-0.6066689737120635,-1.7122747556700642,2016-09-13,DIY,-0.706012344897807,-1.1782886678662812,-0.9949082914541779,-0.994908291454178,Brick and Mortar,1,0,0,0,0
-1.388482316947928,-1.7114525283288233,2017-03-01,Kids,1.4053475314096207,1.0534769380943236,2.118133245319023,2.1181332453190227,Brick and Mortar,0,0,0,1,0
1.0055532363144573,-1.7106303009875825,2016-06-04,Furnishing,1.4053475314096207,1.2386557653130374,2.3349423972107886,2.334942397210788,e-Shop,0,0,0,0,1
-0.6784566700882966,-1.7106303009875825,2017-10-27,Kids,1.4053475314096207,-1.1398099505221329,-0.4497881381263091,-0.44978813812630924,e-Shop,1,0,0,0,0
-0.018211987784997143,-1.710219187316962,2016-01-29,Cameras,-1.4097989703336162,1.4575034702078813,-0.5443957680427162,-0.5443957680427162,e-Shop,0,0,1,0,0
-1.365903164789925,-1.7098080736463417,2016-03-05,Furnishing,-1.4097989703336162,0.7841259166852851,-0.7020751512367278,-0.7020751512367278,Brick and Mortar,0,0,0,0,1
0.7440338720340407,-1.7098080736463417,2017-07-05,Women,1.4053475314096207,-0.45921763749750877,0.34705588765771384,0.3470558876577137,e-Shop,0,0,0,1,0
-0.5932477235626662,-1.7098080736463417,2017-07-30,Kids,1.4053475314096207,-0.26201421110874845,0.577943555906088,0.5779435559060879,Brick and Mortar,1,0,0,0,0
1.421757026755107,-1.7098080736463417,2017-11-25,Kids,1.4053475314096207,-0.7021145407324453,0.06266985725422872,0.06266985725422847,e-Shop,0,0,0,1,0
-0.5990126662332509,-1.7093969599757213,2016-02-21,Personal Appliances,-0.706012344897807,1.541675664398206,0.27891586849173033,0.27891586849173017,e-Shop,0,0,1,0,0
-1.13153852497456,-1.7093969599757213,2016-05-18,Mens,-0.002225719461997747,1.4935772677180204,1.0487291428710654,1.0487291428710654,TeleShop,0,0,0,1,0
-1.131428259064761,-1.7093969599757213,2017-02-10,Furnishing,1.4053475314096207,1.6354675379245676,2.7995334369788583,2.7995334369788583,e-Shop,0,0,0,0,1
-1.5195757085459796,-1.7093969599757213,2017-08-11,Mens,0.7015609059738115,-1.2528411827205688,-0.7313584652584727,-0.7313584652584728,e-Shop,0,0,0,0,0
0.09585434200481208,-1.7093969599757213,2017-11-08,Personal Appliances,-1.4097989703336162,0.9212063472238136,-0.6699761339436611,-0.6699761339436612,e-Shop,0,0,1,0,0
-0.6616106317199203,-1.7089858463051009,2016-01-25,Mens,-0.706012344897807,-0.822360532432909,-0.8282186577919369,-0.828218657791937,TeleShop,0,0,0,1,0
1.7073083886706806,-1.7085747326344805,2016-01-07,Kids,-1.4097989703336162,-0.0383566665458861,-0.8946692549951276,-0.8946692549951277,e-Shop,1,0,0,0,0
0.47811344005639766,-1.7085747326344805,2016-11-12,Audio and video,-0.002225719461997747,0.9188014273898043,0.644957293763543,0.6449572937635428,Brick and Mortar,0,0,1,0,0
0.6493195325023399,-1.7085747326344805,2017-10-21,Academic,-1.4097989703336162,0.18289595818296697,-0.8428603148028095,-0.8428603148028097,Brick and Mortar,1,0,0,0,0
-1.157976736130681,-1.7073413916226194,2017-03-29,Fiction,-0.002225719461997747,-0.3774503631411935,-0.26564114418187423,-0.2656411441818741,e-Shop,1,0,0,0,0
0.5474075723002567,-1.7065191642813786,2016-02-12,Women,-1.4097989703336162,-1.079686954671901,-1.1385091582915814,-1.1385091582915814,Brick and Mortar,0,0,0,0,0
0.72482779007916,-1.7065191642813786,2016-11-27,Home Decoratives,-0.002225719461997747,0.6542602456487844,0.45912087785631484,0.45912087785631484,Brick and Mortar,0,0,0,0,1
-0.36381166332461695,-1.7052858232695174,2016-10-30,Audio and video,-1.4097989703336162,0.7793160770172666,-0.7032014325452564,-0.7032014325452565,Brick and Mortar,0,0,1,0,0
-0.18644854387160262,-1.7052858232695174,2017-12-29,Kids,-0.002225719461997747,1.0991704149404997,0.7716639409730166,0.7716639409730165,TeleShop,0,1,0,0,0
-0.2739823414990833,-1.7040524822576562,2016-04-25,Mens,-1.4097989703336162,0.2430189540331988,-0.8287817984462014,-0.8287817984462014,Brick and Mortar,0,1,0,0,0
-0.2044195654863802,-1.7040524822576562,2017-08-28,Cameras,1.4053475314096207,1.2458705248150654,2.343389507024754,2.3433895070247535,Brick and Mortar,0,0,1,0,0
-0.9714719228733019,-1.702819141245795,2016-09-20,Kids,-0.002225719461997747,-1.3129641785708004,-0.9228262877083441,-0.9228262877083441,TeleShop,1,0,0,0,0
-1.569306103852836,-1.702819141245795,2017-03-15,Mens,-0.706012344897807,-0.6708505828903247,-0.7572629353546318,-0.7572629353546318,Brick and Mortar,0,0,0,1,0
0.019604144218134143,-1.701996913904554,2016-05-29,Kids,-1.4097989703336162,-0.7550227770806492,-1.062485169965897,-1.0624851699658973,Brick and Mortar,1,0,0,0,0
0.9648677965595189,-1.701996913904554,2017-01-26,DIY,-0.002225719461997747,-0.5770587093639631,-0.4058631670936916,-0.4058631670936917,e-Shop,1,0,0,0,0
1.2509438706813094,-1.701996913904554,2017-04-20,DIY,1.4053475314096207,0.18289595818296697,1.0988486611005908,1.0988486611005905,Brick and Mortar,1,0,0,0,0
-1.391430787254343,-1.701996913904554,2017-06-20,Computers,-0.706012344897807,-0.09366982272809937,-0.4869554213077547,-0.4869554213077549,Brick and Mortar,0,0,1,0,0
-1.675477912939741,-1.701996913904554,2017-12-14,Women,0.7015609059738115,-0.8440048109389924,-0.34842282035873035,-0.3484228203587303,e-Shop,0,1,0,0,0
0.09756160332136943,-1.7011746865633133,2016-06-19,Kids,-0.706012344897807,-0.7213538994045194,-0.7809148428337336,-0.7809148428337336,Brick and Mortar,0,0,0,1,0
-0.16188941574900276,-1.7011746865633133,2017-05-11,Furnishing,-0.002225719461997747,-0.9498212836354003,-0.6677235713266038,-0.6677235713266039,Brick and Mortar,0,0,0,0,1
-0.2800141891261394,-1.7011746865633133,2017-08-04,Audio and video,-0.002225719461997747,-0.7502129374126307,-0.5275015484147862,-0.5275015484147864,TeleShop,0,0,1,0,0
0.4717339381799541,-1.7011746865633133,2017-12-01,Mens,-0.706012344897807,-1.219172305044439,-1.014055073699165,-1.014055073699165,TeleShop,0,1,0,0,0
-0.6134434640980372,-1.7003524592220725,2016-12-23,Mens,0.7015609059738115,-0.36302084413713787,0.10208970305273143,0.10208970305273132,Brick and Mortar,0,0,0,0,0
